"ticker","market","price","above_cloud","bull_cloud","MA50_diff","RS_1m","RS_3m","Momentum","TrendLabel","updated_at"
"CB","US",334.140014648438,TRUE,TRUE,5.22941453987011,7.09636628899357,12.8388573301788,56.9796954314721,"Monitor","2026-03-05"
"GILD","US",148.220001220703,TRUE,TRUE,8.24034718064286,3.6622565549564,17.5758329066742,56.7258883248731,"Monitor","2026-03-05"
"SO","US",97.629997253418,TRUE,TRUE,8.32804145410806,10.1691189521447,9.24360481342852,56.7258883248731,"Monitor","2026-03-05"
"EXC","US",49.25,TRUE,TRUE,8.91343071848688,11.4767286519486,7.50299420996265,55.4568527918782,"Monitor","2026-03-05"
"VTR","US",86.75,TRUE,TRUE,7.91868023667758,11.3914400302385,7.61406360794803,55.4568527918782,"Monitor","2026-03-05"
"JEMI","UK",193.5,TRUE,TRUE,4.8951048951049,4.49216873915121,14.7283700053081,55.4568527918782,"Monitor","2026-03-05"
"SHEL","UK",3063.5,TRUE,TRUE,9.05589314765174,9.36956848801263,9.40542363361008,55.2030456852792,"Monitor","2026-03-05"
"SBUX","US",97.1500015258789,TRUE,TRUE,4.57368719703623,5.78428428413167,13.4664276389294,55.2030456852792,"Monitor","2026-03-05"
"AME","US",234.75,TRUE,TRUE,5.70001148613256,3.04043086449468,18.2398233929857,54.9492385786802,"Monitor","2026-03-05"
"AEP","UK",1595,TRUE,TRUE,8.81429935871197,4.81634013786225,14.1173596597506,54.8223350253807,"Monitor","2026-03-05"
"DUK","US",131.880004882812,TRUE,TRUE,8.39440570213583,9.86597872444319,8.81701626955103,54.1878172588832,"Monitor","2026-03-05"
"ON","US",62.5299987792969,TRUE,TRUE,-0.240586015126836,1.61215811440822,21.506017991722,54.1878172588832,"Monitor","2026-03-05"
"FRES","UK",3852,TRUE,TRUE,1.61765171420432,-1.28967482650406,34.5023753954663,54.0609137055838,"Monitor","2026-03-05"
"TKO","US",216.229995727539,TRUE,TRUE,3.70723285060013,7.5428622524722,10.85875972868,53.9340101522843,"Monitor","2026-03-05"
"HAS","US",97.129997253418,TRUE,TRUE,5.82777042362968,3.44590938166736,16.0951553877976,53.8071065989848,"Monitor","2026-03-05"
"GFRD","UK",572,TRUE,TRUE,6.25650170902065,7.06175672139535,11.4728265661427,53.2994923857868,"Monitor","2026-03-05"
"NSC","US",317.829986572266,TRUE,TRUE,6.2584910403018,8.66481000168715,9.22221085243864,53.1725888324873,"Monitor","2026-03-05"
"CPAY","US",328.720001220703,TRUE,TRUE,1.21263035129104,7.53208880671083,10.3935164651678,53.0456852791878,"Monitor","2026-03-05"
"UU","UK",1361,TRUE,TRUE,7.40723203434505,7.86965653910805,10.0392876467012,52.9187817258883,"Monitor","2026-03-05"
"WDC","US",261.299987792969,TRUE,TRUE,8.54312456433781,-3.36043630757983,46.8611558129562,52.7918781725888,"Monitor","2026-03-05"
"SLB","US",47.8899993896484,TRUE,TRUE,1.99734850747438,-0.333541792861558,26.8858502893014,52.6649746192893,"Monitor","2026-03-05"
"STLD","US",193.910003662109,TRUE,TRUE,5.65160795978483,3.86948367540461,14.5694669239631,52.6649746192893,"Monitor","2026-03-05"
"NI","US",47.560001373291,TRUE,TRUE,8.11450080788726,7.71209086541846,10.0791985003934,52.5380710659898,"Monitor","2026-03-05"
"EME","US",740.869995117188,TRUE,TRUE,4.29964424912357,1.24955954356682,19.8012142134454,52.2842639593909,"Monitor","2026-03-05"
"AZN","UK",15088,TRUE,TRUE,5.68401823413549,8.80723850467238,8.92311337279423,52.1573604060914,"Monitor","2026-03-05"
"PH","US",987.789978027344,TRUE,TRUE,3.93728043809198,3.69050675128753,14.3059554775299,51.6497461928934,"Monitor","2026-03-05"
"FAST","US",46.4300003051758,TRUE,TRUE,5.36515911632796,3.57376862136043,14.5323330207419,51.5228426395939,"Monitor","2026-03-05"
"LNT","US",72.3000030517578,TRUE,TRUE,6.97672075821214,10.4746014751439,6.72162108976249,51.2690355329949,"Monitor","2026-03-05"
"FTV","US",58,TRUE,TRUE,3.05834528864478,7.70299948241617,9.45001544541473,51.2690355329949,"Monitor","2026-03-05"
"HCA","US",544.409973144531,TRUE,TRUE,9.53460210917487,9.14144081637538,7.911242002581,51.0152284263959,"Monitor","2026-03-05"
"ZIG","UK",398,TRUE,TRUE,2.86895838718016,2.93201372569607,15.6036879694871,50.8883248730965,"Monitor","2026-03-05"
"IR","US",91.8399963378906,TRUE,TRUE,3.09717685887148,3.2085880163784,14.8197833644321,50.8883248730965,"Monitor","2026-03-05"
"LRE","UK",650,TRUE,TRUE,2.78304870335231,5.04839054319923,12.2602322092332,50.8883248730964,"Monitor","2026-03-05"
"SGRO","UK",805,TRUE,TRUE,5.93777930905253,5.4895721731917,11.9399213682056,50.761421319797,"Monitor","2026-03-05"
"APN","UK",240,TRUE,TRUE,-1.89265421248416,0,23.2562789275695,50.5710659898477,"Monitor","2026-03-05"
"CMS","US",78.120002746582,TRUE,TRUE,7.60923904002779,10.192441961149,6.55972675881449,50.3807106598985,"Monitor","2026-03-05"
"JUP","UK",191.199996948242,TRUE,TRUE,5.33970846532633,-1.14405668039428,26.4248847687268,50.253807106599,"Monitor","2026-03-05"
"SAGA","UK",519,TRUE,TRUE,9.02674201205807,-10.7669985506489,66.0916902655032,50.253807106599,"Monitor","2026-03-05"
"FE","US",50.7999992370605,TRUE,TRUE,7.61480566528164,7.796149073156,8.9950530961298,50.1269035532995,"Monitor","2026-03-05"
"MU","US",400.769989013672,TRUE,TRUE,7.96087616389116,-8.83744879493156,51.0833885789086,49.8730964467005,"Monitor","2026-03-05"
"PKG","US",232.550003051758,TRUE,TRUE,3.96762541212232,3.87099933833488,13.4717695039626,49.8730964467005,"Monitor","2026-03-05"
"SRE","UK",106,TRUE,TRUE,4.7751779143821,8.00034158640432,8.5640073555691,49.8730964467005,"Monitor","2026-03-05"
"JFJ","UK",794,TRUE,TRUE,4.41323444321708,7.17855402989347,9.36742390883714,49.6192893401015,"Monitor","2026-03-05"
"TEM","UK",270,TRUE,TRUE,4.41642818470107,2.62679268206103,14.9531733970964,49.3654822335025,"Monitor","2026-03-05"
